 #specbin	  lambda [nm]	  lampspec	  darkspec	  acidspec	  alkaspec	  absorbacid	  absorbalka
529.000000 	534.869995 	1218.354126 	96.533333 	1171.573242 	750.635437 	0.039153 	0.484336 	
530.000000 	535.229980 	1230.486694 	97.199997 	1184.141357 	755.370850 	0.038392 	0.487957 	
531.000000 	535.590027 	1230.582764 	96.680557 	1183.829834 	751.249146 	0.038733 	0.493505 	
532.000000 	535.950012 	1233.056396 	96.251389 	1187.385620 	750.768433 	0.037742 	0.496154 	
533.000000 	536.309998 	1235.883057 	96.308334 	1190.562378 	749.844299 	0.037360 	0.499676 	
534.000000 	536.669983 	1246.738403 	96.231941 	1201.436035 	753.869080 	0.037014 	0.503067 	
535.000000 	537.030029 	1254.548828 	96.422226 	1208.696289 	754.787659 	0.037234 	0.508095 	
536.000000 	537.390015 	1252.257690 	96.518059 	1207.760254 	750.804871 	0.036180 	0.511558 	
537.000000 	537.750000 	1260.306641 	96.240280 	1215.667358 	753.301880 	0.036062 	0.514645 	
538.000000 	538.109985 	1268.980225 	96.316666 	1224.141479 	755.578674 	0.035974 	0.518485 	
539.000000 	538.469971 	1267.239746 	96.330559 	1223.427002 	751.458496 	0.035185 	0.522581 	
540.000000 	538.830017 	1275.740601 	96.612495 	1231.538574 	753.300537 	0.035263 	0.526818 	
541.000000 	539.179993 	1280.243896 	96.394447 	1237.110474 	753.276367 	0.034272 	0.530374 	
542.000000 	539.539978 	1274.583374 	100.048615 	1231.319824 	746.235229 	0.034533 	0.535334 	
543.000000 	539.900024 	1283.431885 	99.068054 	1240.666138 	749.141296 	0.033889 	0.538365 	
544.000000 	540.260010 	1295.235352 	97.420830 	1252.328003 	753.044250 	0.033688 	0.542324 	
545.000000 	540.619995 	1299.334839 	96.529167 	1256.839355 	752.722412 	0.033252 	0.545911 	
546.000000 	540.979980 	1296.779541 	96.211113 	1254.996460 	748.566467 	0.032751 	0.549479 	
547.000000 	541.340027 	1304.047241 	96.140282 	1262.466797 	749.820129 	0.032405 	0.553394 	
548.000000 	541.700012 	1310.637329 	96.461113 	1268.494385 	750.964905 	0.032683 	0.556910 	
549.000000 	542.059998 	1317.823608 	96.563889 	1276.666504 	752.258484 	0.031729 	0.560657 	
550.000000 	542.419983 	1315.881714 	96.916664 	1274.349121 	748.393738 	0.032072 	0.564333 	
551.000000 	542.780029 	1325.671631 	96.854164 	1284.691528 	750.164612 	0.031401 	0.569382 	
552.000000 	543.140015 	1329.960693 	96.329170 	1289.524048 	750.175537 	0.030876 	0.572597 	
553.000000 	543.500000 	1337.262451 	96.080551 	1296.675415 	751.547058 	0.030821 	0.576246 	
554.000000 	543.859985 	1336.893921 	96.101387 	1296.610596 	748.413696 	0.030595 	0.580149 	
555.000000 	544.219971 	1344.665039 	96.008331 	1304.774292 	750.353149 	0.030115 	0.583356 	
556.000000 	544.570007 	1352.232178 	97.563889 	1312.617065 	751.886658 	0.029734 	0.586926 	
557.000000 	544.929993 	1351.229126 	98.058334 	1311.919434 	748.126587 	0.029523 	0.591197 	
558.000000 	545.289978 	1361.194580 	97.050003 	1321.650024 	750.471375 	0.029481 	0.595417 	
559.000000 	545.650024 	1361.602295 	96.368057 	1322.428101 	747.690247 	0.029192 	0.599429 	
560.000000 	546.010010 	1364.802979 	96.605553 	1326.186890 	747.113708 	0.028702 	0.602548 	
561.000000 	546.369995 	1373.905396 	96.580559 	1335.360229 	748.537659 	0.028457 	0.607291 	
562.000000 	546.729980 	1370.455200 	96.529167 	1331.396973 	744.021362 	0.028914 	0.610828 	
563.000000 	547.090027 	1376.073853 	96.390274 	1337.585815 	744.433655 	0.028368 	0.614366 	
564.000000 	547.450012 	1380.003784 	96.098610 	1342.162231 	743.712341 	0.027804 	0.618187 	
565.000000 	547.799988 	1389.709839 	96.159721 	1350.800659 	745.565308 	0.028398 	0.622707 	
566.000000 	548.159973 	1384.455200 	96.116669 	1346.935547 	740.617676 	0.027474 	0.625577 	
567.000000 	548.520020 	1389.911011 	96.206947 	1351.926758 	740.327393 	0.027709 	0.629903 	
568.000000 	548.880005 	1402.155640 	97.001389 	1364.322510 	744.619446 	0.027353 	0.632893 	
569.000000 	549.239990 	1395.452148 	96.798615 	1358.440552 	737.611816 	0.026881 	0.637556 	
570.000000 	549.599976 	1405.008179 	96.552780 	1366.951050 	739.463379 	0.027461 	0.641874 	
571.000000 	549.960022 	1410.050781 	96.262497 	1372.921753 	739.169250 	0.026684 	0.645854 	
572.000000 	550.309998 	1405.590942 	96.015274 	1369.759766 	734.445129 	0.025823 	0.649098 	
573.000000 	550.669983 	1409.536743 	96.044441 	1373.384399 	733.608154 	0.025983 	0.653041 	
574.000000 	551.030029 	1418.900391 	96.109726 	1382.285889 	735.596008 	0.026144 	0.656957 	
575.000000 	551.390015 	1416.116821 	96.209724 	1379.619629 	731.226746 	0.026111 	0.660950 	
576.000000 	551.750000 	1418.348389 	96.743057 	1382.876465 	729.891296 	0.025327 	0.664353 	
577.000000 	552.109985 	1420.785645 	96.429169 	1384.145264 	727.667725 	0.026127 	0.669121 	
578.000000 	552.460022 	1422.507690 	96.043053 	1386.647217 	725.756958 	0.025533 	0.672961 	
579.000000 	552.820007 	1432.946655 	96.366669 	1397.510010 	729.042725 	0.025041 	0.675756 	
580.000000 	553.179993 	1427.436401 	96.397224 	1392.465820 	723.204346 	0.024804 	0.679944 	
581.000000 	553.539978 	1433.442261 	96.331947 	1398.651245 	723.168030 	0.024570 	0.684193 	
582.000000 	553.900024 	1433.877563 	96.163887 	1398.671997 	720.192871 	0.024859 	0.688618 	
583.000000 	554.250000 	1432.280151 	96.004166 	1397.849609 	716.842712 	0.024333 	0.692167 	
584.000000 	554.609985 	1438.140259 	95.972221 	1404.072388 	716.792847 	0.023974 	0.696320 	
585.000000 	554.969971 	1433.828979 	95.919441 	1399.352783 	711.907104 	0.024339 	0.700156 	
586.000000 	555.330017 	1436.139282 	95.920830 	1401.727051 	709.955200 	0.024253 	0.704512 	
587.000000 	555.690002 	1447.307983 	95.938889 	1413.039917 	712.438721 	0.023962 	0.708766 	
588.000000 	556.039978 	1439.600342 	96.190277 	1405.081421 	705.545166 	0.024271 	0.713150 	
589.000000 	556.400024 	1438.714722 	96.423615 	1405.267212 	702.155029 	0.023522 	0.717351 	
590.000000 	556.760010 	1448.076538 	96.243057 	1414.431885 	703.772583 	0.023508 	0.721536 	
591.000000 	557.119995 	1438.542969 	96.262497 	1405.233765 	696.311951 	0.023427 	0.725588 	
592.000000 	557.469971 	1438.591919 	97.091667 	1405.900146 	694.176025 	0.022987 	0.728694 	
593.000000 	557.830017 	1442.766846 	96.697220 	1409.692505 	691.973083 	0.023191 	0.734771 	
594.000000 	558.190002 	1438.526123 	96.340279 	1406.026001 	687.432129 	0.022851 	0.738411 	
595.000000 	558.549988 	1438.367065 	96.468056 	1405.900391 	684.322571 	0.022830 	0.742834 	
596.000000 	558.900024 	1441.869507 	96.500000 	1410.159790 	682.903137 	0.022238 	0.747343 	
597.000000 	559.260010 	1439.906372 	96.426392 	1407.622559 	678.353821 	0.022676 	0.752664 	
598.000000 	559.619995 	1438.108276 	96.747223 	1406.119629 	674.897583 	0.022495 	0.756523 	
599.000000 	559.979980 	1433.418335 	96.652779 	1402.904297 	669.137329 	0.021518 	0.761828 	
600.000000 	560.330017 	1431.602295 	96.255554 	1400.444946 	664.774109 	0.022004 	0.767102 	
601.000000 	560.690002 	1432.636230 	96.383331 	1401.970459 	662.630737 	0.021637 	0.771054 	
602.000000 	561.049988 	1436.142822 	96.198608 	1404.547607 	660.589966 	0.022246 	0.776583 	
603.000000 	561.409973 	1428.103760 	96.111115 	1397.416626 	653.882141 	0.021722 	0.781176 	
604.000000 	561.760010 	1427.537109 	96.027779 	1396.755859 	650.288879 	0.021798 	0.786289 	
605.000000 	562.119995 	1426.026733 	96.138893 	1395.672485 	646.439758 	0.021515 	0.791167 	
606.000000 	562.479980 	1428.042236 	96.062500 	1397.934814 	643.912476 	0.021308 	0.796497 	
607.000000 	562.830017 	1420.604126 	96.038887 	1390.683960 	637.458496 	0.021287 	0.801349 	
608.000000 	563.190002 	1421.767822 	96.161110 	1391.912231 	634.420166 	0.021223 	0.806945 	
609.000000 	563.549988 	1418.521973 	96.144447 	1388.777832 	629.625854 	0.021192 	0.812245 	
610.000000 	563.900024 	1416.728760 	96.173615 	1386.916016 	625.486267 	0.021268 	0.817576 	
611.000000 	564.260010 	1416.404419 	96.034721 	1387.066406 	621.580383 	0.020931 	0.823612 	
612.000000 	564.619995 	1412.094482 	96.012497 	1383.271240 	616.280212 	0.020623 	0.829128 	
613.000000 	564.979980 	1402.637573 	96.250000 	1373.857056 	608.639587 	0.020732 	0.834883 	
614.000000 	565.330017 	1409.106079 	95.986115 	1380.017212 	607.758179 	0.020860 	0.840934 	
615.000000 	565.690002 	1410.138916 	96.273613 	1380.979614 	605.167542 	0.020895 	0.845938 	
616.000000 	566.049988 	1402.850098 	96.356941 	1373.780029 	597.861816 	0.020940 	0.852901 	
617.000000 	566.400024 	1399.923828 	96.047218 	1370.673462 	592.779846 	0.021116 	0.859350 	
618.000000 	566.760010 	1396.657104 	95.919441 	1367.865845 	588.005554 	0.020830 	0.865101 	
619.000000 	567.119995 	1390.374756 	96.341667 	1362.606689 	582.230713 	0.020174 	0.870462 	
620.000000 	567.469971 	1388.890747 	96.363892 	1361.422485 	577.456421 	0.019976 	0.877628 	
621.000000 	567.830017 	1386.278564 	96.347221 	1358.347900 	573.005920 	0.020354 	0.883482 	
622.000000 	568.179993 	1391.299072 	96.143059 	1363.416748 	570.885620 	0.020244 	0.890804 	
623.000000 	568.539978 	1380.398071 	96.159721 	1353.243530 	562.859558 	0.019868 	0.897097 	
624.000000 	568.900024 	1374.181274 	96.019447 	1347.108765 	556.655579 	0.019897 	0.903667 	
625.000000 	569.250000 	1381.426392 	96.086113 	1353.401978 	556.026917 	0.020495 	0.910055 	
626.000000 	569.609985 	1373.613159 	96.193054 	1346.263428 	549.046509 	0.020112 	0.917017 	
627.000000 	569.969971 	1381.444092 	96.027779 	1354.503174 	548.003967 	0.019694 	0.924602 	
628.000000 	570.320007 	1376.403442 	96.290276 	1349.609131 	542.639954 	0.019659 	0.930783 	
629.000000 	570.679993 	1371.245117 	97.191666 	1345.701294 	537.441162 	0.018804 	0.936655 	
630.000000 	571.030029 	1361.927856 	97.016663 	1335.868652 	529.333313 	0.019320 	0.945038 	
631.000000 	571.390015 	1359.449097 	96.505554 	1333.268921 	524.393921 	0.019445 	0.952591 	
632.000000 	571.750000 	1362.301880 	97.270836 	1336.468872 	521.478638 	0.019145 	0.960263 	
633.000000 	572.099976 	1355.136353 	96.622223 	1328.746216 	514.760071 	0.019667 	0.967957 	
634.000000 	572.460022 	1355.333862 	96.320831 	1329.631348 	511.873444 	0.019146 	0.973725 	
635.000000 	572.809998 	1353.864380 	95.940277 	1327.520630 	507.360748 	0.019650 	0.981496 	
636.000000 	573.169983 	1347.636841 	96.251389 	1322.997559 	502.025696 	0.018452 	0.987456 	
637.000000 	573.530029 	1344.130005 	96.433334 	1319.154663 	496.293243 	0.018756 	0.996335 	
638.000000 	573.880005 	1351.821655 	96.961113 	1327.234497 	496.124298 	0.018356 	1.002382 	
639.000000 	574.239990 	1349.994507 	96.800003 	1324.737549 	490.722900 	0.018886 	1.011976 	
640.000000 	574.590027 	1344.134521 	96.481941 	1319.322388 	485.287323 	0.018632 	1.018764 	
641.000000 	574.950012 	1340.459595 	96.388885 	1315.399170 	480.103821 	0.018873 	1.026766 	
642.000000 	575.309998 	1341.648804 	96.284721 	1316.478882 	477.019440 	0.018939 	1.034097 	
643.000000 	575.659973 	1338.300293 	96.270836 	1313.907471 	472.480194 	0.018395 	1.041160 	
644.000000 	576.020020 	1329.282959 	96.056946 	1305.775635 	465.825867 	0.017842 	1.048583 	
645.000000 	576.369995 	1323.917236 	96.112503 	1300.049438 	460.630219 	0.018193 	1.055755 	
646.000000 	576.729980 	1327.341431 	96.169441 	1303.683838 	458.417542 	0.017984 	1.063153 	
647.000000 	577.080017 	1320.983643 	96.081947 	1296.837036 	452.410248 	0.018448 	1.071543 	
648.000000 	577.440002 	1319.975098 	96.069443 	1296.047974 	449.072754 	0.018293 	1.078183 	
649.000000 	577.789978 	1319.806641 	95.897224 	1295.561523 	445.901733 	0.018541 	1.085142 	
650.000000 	578.150024 	1312.110352 	96.026390 	1289.004639 	440.262665 	0.017766 	1.092021 	
651.000000 	578.500000 	1312.865845 	96.195831 	1289.145996 	436.879700 	0.018233 	1.100310 	
652.000000 	578.859985 	1314.457764 	96.068054 	1291.066162 	434.337158 	0.017956 	1.107358 	
653.000000 	579.210022 	1313.720093 	96.323608 	1290.534546 	431.546173 	0.017807 	1.113244 	
654.000000 	579.570007 	1313.962769 	96.570831 	1290.104736 	428.520325 	0.018324 	1.120465 	
655.000000 	579.929993 	1304.978760 	96.586113 	1281.612793 	422.500854 	0.018067 	1.127750 	
656.000000 	580.280029 	1297.948853 	96.347221 	1274.342407 	417.194427 	0.018355 	1.134988 	
657.000000 	580.640015 	1299.343140 	95.976387 	1277.068726 	415.272583 	0.017292 	1.140679 	
658.000000 	580.989990 	1298.573730 	96.102776 	1276.013550 	412.634735 	0.017526 	1.146459 	
659.000000 	581.349976 	1288.616089 	96.204170 	1266.643677 	407.498962 	0.017198 	1.151286 	
660.000000 	581.700012 	1294.354980 	95.990280 	1271.483032 	405.999817 	0.017828 	1.159415 	
661.000000 	582.049988 	1290.241455 	96.099998 	1266.643433 	403.057281 	0.018459 	1.163506 	
662.000000 	582.409973 	1286.611938 	96.495834 	1263.532959 	399.634888 	0.018101 	1.169216 	
663.000000 	582.760010 	1278.234131 	96.191666 	1256.328491 	394.832825 	0.017286 	1.174773 	
664.000000 	583.119995 	1284.210815 	96.193054 	1261.512329 	395.072052 	0.017833 	1.178832 	
665.000000 	583.469971 	1280.115479 	96.436111 	1257.876953 	391.941498 	0.017525 	1.183593 	
666.000000 	583.830017 	1271.927368 	96.212502 	1249.968506 	387.535400 	0.017415 	1.188481 	
667.000000 	584.179993 	1268.166992 	96.691666 	1246.647461 	385.369263 	0.017115 	1.191126 	
668.000000 	584.539978 	1267.401245 	97.384720 	1246.458740 	383.951752 	0.016662 	1.194207 	
669.000000 	584.890015 	1265.629150 	96.933334 	1244.113403 	380.875000 	0.017147 	1.200854 	
670.000000 	585.250000 	1263.599121 	96.455559 	1242.178101 	379.561096 	0.017097 	1.202704 	
671.000000 	585.599976 	1254.989014 	96.693054 	1233.411865 	376.251740 	0.017343 	1.204624 	
672.000000 	585.960022 	1258.081055 	96.486115 	1236.753052 	375.662323 	0.017098 	1.208652 	
673.000000 	586.309998 	1258.158447 	98.598610 	1236.317139 	376.452423 	0.017512 	1.206613 	
674.000000 	586.659973 	1251.668823 	97.456940 	1230.793579 	371.612854 	0.016819 	1.214381 	
675.000000 	587.020020 	1249.828613 	96.654167 	1228.947998 	371.729675 	0.016848 	1.212595 	
676.000000 	587.369995 	1243.164673 	96.573608 	1222.639404 	369.413879 	0.016648 	1.213498 	
677.000000 	587.729980 	1244.812988 	96.191666 	1223.858276 	369.376038 	0.016977 	1.214925 	
678.000000 	588.080017 	1243.904907 	96.176392 	1222.580688 	369.197052 	0.017292 	1.214680 	
679.000000 	588.440002 	1248.053345 	100.438889 	1228.523071 	373.620483 	0.015772 	1.206100 	
680.000000 	588.789978 	1228.040649 	98.512505 	1207.939087 	363.438019 	0.016504 	1.217566 	
681.000000 	589.140015 	1231.260132 	96.855553 	1211.124390 	365.576752 	0.016489 	1.214317 	
682.000000 	589.500000 	1226.681641 	96.322220 	1206.948975 	365.590790 	0.016217 	1.210554 	
683.000000 	589.849976 	1221.714600 	96.091667 	1201.616455 	364.769775 	0.016588 	1.208745 	
684.000000 	590.210022 	1224.853271 	96.051392 	1204.989380 	366.631958 	0.016350 	1.206218 	
685.000000 	590.559998 	1219.619141 	96.409721 	1199.468018 	366.550171 	0.016660 	1.202158 	
686.000000 	590.909973 	1217.174683 	96.116669 	1197.065430 	366.985931 	0.016659 	1.198964 	
687.000000 	591.270020 	1209.206909 	95.973610 	1189.851440 	366.315460 	0.016136 	1.194225 	
688.000000 	591.619995 	1204.611084 	95.901390 	1184.755615 	366.325165 	0.016620 	1.190391 	
689.000000 	591.979980 	1203.666382 	96.062500 	1184.120605 	368.046875 	0.016372 	1.184917 	
690.000000 	592.330017 	1204.477661 	95.865280 	1185.448853 	370.199829 	0.015925 	1.179759 	
691.000000 	592.679993 	1191.885986 	95.675003 	1173.567383 	368.981262 	0.015489 	1.172546 	
692.000000 	593.039978 	1191.565430 	95.779167 	1172.646973 	371.059906 	0.016004 	1.166659 	
693.000000 	593.390015 	1189.663574 	95.883331 	1170.652588 	372.919281 	0.016109 	1.160064 	
694.000000 	593.739990 	1180.476440 	96.005554 	1161.935791 	372.844971 	0.015831 	1.152511 	
695.000000 	594.099976 	1181.132935 	96.063889 	1162.351929 	376.085602 	0.016028 	1.144413 	
696.000000 	594.450012 	1173.527466 	96.081947 	1155.412109 	376.878998 	0.015557 	1.135845 	
697.000000 	594.799988 	1170.965454 	96.286110 	1153.363281 	379.668579 	0.015146 	1.126285 	
698.000000 	595.159973 	1168.977905 	96.091667 	1150.854492 	382.131256 	0.015625 	1.118121 	
699.000000 	595.510010 	1161.599731 	96.716667 	1143.519775 	384.174988 	0.015687 	1.106455 	
700.000000 	595.859985 	1152.356567 	96.333336 	1134.371582 	383.923431 	0.015730 	1.099121 	
701.000000 	596.219971 	1153.166992 	95.948608 	1135.250244 	388.207642 	0.015659 	1.088727 	
702.000000 	596.570007 	1142.652710 	96.034721 	1124.949463 	389.826721 	0.015614 	1.075405 	
703.000000 	596.919983 	1136.427856 	95.841667 	1118.982788 	391.950012 	0.015470 	1.064511 	
704.000000 	597.280029 	1134.565430 	96.198608 	1117.152466 	396.183685 	0.015467 	1.052127 	
705.000000 	597.630005 	1133.993408 	96.034721 	1116.697876 	400.309021 	0.015369 	1.041264 	
706.000000 	597.979980 	1121.977051 	95.847221 	1105.001099 	401.350708 	0.015246 	1.028012 	
707.000000 	598.340027 	1111.759155 	95.891670 	1095.525757 	403.006775 	0.014709 	1.014746 	
708.000000 	598.690002 	1109.252563 	95.820831 	1092.483521 	407.232300 	0.015233 	1.002058 	
709.000000 	599.039978 	1101.890747 	96.951385 	1085.669800 	410.913208 	0.014830 	0.986401 	
710.000000 	599.390015 	1094.023682 	96.495834 	1077.676392 	412.150513 	0.015055 	0.976229 	
711.000000 	599.750000 	1087.159058 	96.897224 	1071.292480 	416.532990 	0.014702 	0.959357 	
712.000000 	600.099976 	1080.019531 	96.474998 	1063.591797 	418.657806 	0.015327 	0.947680 	
713.000000 	600.450012 	1072.822144 	96.058334 	1056.873169 	422.530212 	0.014978 	0.931787 	
714.000000 	600.809998 	1067.980835 	96.265274 	1052.073853 	427.346191 	0.015007 	0.915931 	
715.000000 	601.159973 	1061.168213 	96.076393 	1046.129028 	430.518402 	0.014274 	0.902136 	
716.000000 	601.510010 	1052.868530 	96.029167 	1037.519775 	433.656769 	0.014686 	0.887021 	
717.000000 	601.859985 	1045.478638 	96.129166 	1030.258911 	436.982300 	0.014665 	0.872337 	
718.000000 	602.219971 	1038.996338 	95.920830 	1024.266724 	441.167175 	0.014278 	0.856587 	
719.000000 	602.570007 	1044.407593 	96.136116 	1029.338867 	450.104523 	0.014533 	0.841725 	
720.000000 	602.919983 	1031.256104 	96.186111 	1016.889465 	451.447723 	0.014029 	0.826073 	
721.000000 	603.270020 	1028.684814 	96.309723 	1013.966919 	457.243927 	0.014411 	0.810820 	
722.000000 	603.630005 	1022.370850 	96.316666 	1007.741455 	461.403137 	0.014413 	0.795608 	
723.000000 	603.979980 	1017.781738 	95.991669 	1002.883301 	465.879181 	0.014746 	0.781455 	
724.000000 	604.330017 	1017.963989 	96.155556 	1004.093384 	473.934021 	0.013720 	0.764492 	
725.000000 	604.679993 	1009.643982 	95.870834 	996.025879 	477.346344 	0.013580 	0.749111 	
726.000000 	605.030029 	999.229309 	95.709724 	985.169067 	480.012665 	0.014171 	0.733172 	
727.000000 	605.390015 	998.438171 	95.918053 	984.659119 	486.977783 	0.013897 	0.717974 	
728.000000 	605.739990 	993.709045 	95.859726 	979.636475 	491.929352 	0.014263 	0.703109 	
729.000000 	606.090027 	990.722412 	95.991669 	976.975159 	498.109894 	0.013973 	0.687613 	
730.000000 	606.440002 	988.310852 	95.880554 	975.170532 	504.617371 	0.013385 	0.672196 	
731.000000 	606.799988 	977.170837 	95.666664 	964.415955 	506.767700 	0.013139 	0.656609 	
732.000000 	607.150024 	976.573730 	95.945831 	963.783508 	513.847412 	0.013184 	0.642124 	
733.000000 	607.500000 	967.571716 	96.123611 	954.795410 	516.838867 	0.013293 	0.627059 	
734.000000 	607.849976 	963.127808 	96.034721 	950.343506 	522.076721 	0.013363 	0.612372 	
735.000000 	608.200012 	963.813110 	95.898613 	950.853027 	529.506104 	0.013538 	0.598953 	
736.000000 	608.549988 	952.744080 	95.827782 	940.143433 	530.967041 	0.013314 	0.584646 	
737.000000 	608.909973 	949.559692 	97.140274 	937.342346 	537.771179 	0.012950 	0.568565 	
738.000000 	609.260010 	949.585083 	96.868057 	937.516174 	543.884033 	0.012791 	0.557289 	
739.000000 	609.609985 	935.857239 	96.301392 	923.917603 	544.485046 	0.012840 	0.541623 	
740.000000 	609.960022 	934.801575 	95.974998 	922.316284 	550.519287 	0.013446 	0.529472 	
741.000000 	610.309998 	929.335938 	95.687500 	917.958679 	554.984863 	0.012318 	0.515530 	
742.000000 	610.659973 	924.648010 	95.952782 	913.685242 	559.724792 	0.011927 	0.501968 	
743.000000 	611.020020 	919.639771 	96.055557 	908.032471 	563.386108 	0.012702 	0.490017 	
744.000000 	611.369995 	913.300598 	95.798615 	902.275818 	567.290466 	0.012145 	0.476194 	
745.000000 	611.719971 	911.442444 	95.683334 	900.319397 	572.716675 	0.012279 	0.464638 	
746.000000 	612.070007 	903.875488 	96.066666 	892.489868 	574.984924 	0.012677 	0.452348 	
747.000000 	612.419983 	897.994263 	96.216667 	887.021362 	578.221863 	0.012295 	0.440206 	
748.000000 	612.770020 	887.267822 	96.248611 	876.691589 	578.237305 	0.011992 	0.428163 	
749.000000 	613.119995 	887.722473 	96.173615 	877.263367 	585.347717 	0.011852 	0.416453 	
750.000000 	613.479980 	883.782288 	98.308334 	873.528625 	590.313049 	0.011670 	0.403558 	
751.000000 	613.830017 	874.948669 	97.270836 	864.460144 	589.576538 	0.012060 	0.394761 	
752.000000 	614.179993 	867.948242 	96.773613 	857.584534 	591.607117 	0.012012 	0.383289 	
753.000000 	614.530029 	863.991028 	96.472221 	853.854431 	595.149109 	0.011802 	0.372750 	
754.000000 	614.880005 	856.470337 	96.162498 	847.184753 	596.261963 	0.010901 	0.362139 	
755.000000 	615.229980 	855.414856 	95.862503 	845.842957 	601.380737 	0.011253 	0.352358 	
756.000000 	615.580017 	845.936279 	95.715279 	836.620056 	600.555054 	0.011074 	0.342590 	
757.000000 	615.929993 	845.049133 	95.705559 	835.441711 	605.647583 	0.011434 	0.333097 	
758.000000 	616.280029 	832.328491 	95.902779 	822.811340 	602.322205 	0.011500 	0.323434 	
759.000000 	616.640015 	829.796204 	95.869446 	821.078918 	605.939941 	0.010561 	0.314399 	
760.000000 	616.989990 	825.652161 	95.761108 	816.564453 	608.610229 	0.011068 	0.304996 	
761.000000 	617.340027 	814.628113 	95.875000 	806.005432 	605.752075 	0.010641 	0.296261 	
762.000000 	617.690002 	811.840027 	96.088890 	803.260010 	609.121521 	0.010625 	0.287285 	
763.000000 	618.039978 	806.719421 	96.118057 	798.724854 	610.006958 	0.009960 	0.279506 	
764.000000 	618.390015 	803.037842 	95.977776 	794.665161 	611.821716 	0.010481 	0.271961 	
765.000000 	618.739990 	795.627075 	96.166664 	787.826843 	611.286987 	0.009852 	0.263564 	
766.000000 	619.090027 	790.645813 	96.216667 	782.848572 	612.049988 	0.009911 	0.256036 	
767.000000 	619.440002 	785.480347 	95.893059 	777.378174 	612.677795 	0.010369 	0.248456 	
768.000000 	619.789978 	780.456848 	95.948608 	772.598694 	612.808167 	0.010120 	0.241828 	
769.000000 	620.140015 	775.438904 	96.036110 	767.923645 	613.032654 	0.009739 	0.235011 	
770.000000 	620.489990 	770.415039 	95.901390 	762.564941 	613.353271 	0.010242 	0.227988 	
771.000000 	620.840027 	765.639587 	96.941666 	758.296387 	614.334412 	0.009637 	0.220172 	
772.000000 	621.190002 	757.669617 	96.594444 	749.955017 	611.007629 	0.010234 	0.215138 	
773.000000 	621.539978 	754.412415 	96.280556 	746.967285 	612.128296 	0.009918 	0.208997 	
774.000000 	621.890015 	748.113831 	95.866669 	740.925171 	611.052063 	0.009655 	0.202373 	
775.000000 	622.239990 	742.575195 	96.201385 	735.240479 	609.991333 	0.009926 	0.196680 	
776.000000 	622.590027 	737.811218 	96.145836 	730.857971 	609.713013 	0.009469 	0.190700 	
777.000000 	622.940002 	733.487305 	95.898613 	726.754089 	609.214905 	0.009222 	0.185639 	
778.000000 	623.289978 	726.717346 	95.901390 	720.184998 	607.331421 	0.009029 	0.179463 	
779.000000 	623.640015 	721.688538 	96.120834 	715.213379 	605.745850 	0.009013 	0.175133 	
780.000000 	623.989990 	716.800537 	96.004166 	709.975159 	604.797363 	0.009568 	0.169904 	
781.000000 	624.340027 	711.314575 	96.041664 	705.345825 	603.328674 	0.008427 	0.164653 	
782.000000 	624.690002 	707.559387 	95.837502 	701.417908 	602.968201 	0.008718 	0.159957 	
783.000000 	625.039978 	701.559021 	95.722221 	695.398987 	600.694946 	0.008820 	0.155218 	
784.000000 	625.390015 	699.548889 	95.872223 	693.125610 	601.070984 	0.009224 	0.151722 	
785.000000 	625.739990 	694.590637 	95.712502 	688.605957 	599.709900 	0.008653 	0.146876 	
786.000000 	626.090027 	686.894714 	95.676392 	681.242615 	595.781433 	0.008263 	0.142307 	
787.000000 	626.440002 	683.705017 	95.890282 	677.647217 	595.294617 	0.008900 	0.138470 	
788.000000 	626.789978 	679.069275 	96.341667 	672.878418 	593.598450 	0.009159 	0.134520 	
789.000000 	627.140015 	670.738708 	96.009720 	665.126709 	588.828796 	0.008402 	0.130244 	
790.000000 	627.489990 	671.203552 	97.297218 	665.772888 	591.628845 	0.008124 	0.126193 	
791.000000 	627.840027 	661.544800 	96.708336 	656.244934 	584.850525 	0.008044 	0.123221 	
792.000000 	628.190002 	659.238159 	96.430557 	653.717285 	584.688171 	0.008410 	0.120007 	
793.000000 	628.539978 	653.412781 	96.258331 	648.355225 	581.783875 	0.007771 	0.116110 	
794.000000 	628.890015 	649.049072 	96.373611 	644.050293 	579.737305 	0.007731 	0.112933 	
795.000000 	629.239990 	645.777710 	96.002777 	640.886902 	578.730591 	0.007602 	0.109618 	
796.000000 	629.590027 	641.096252 	95.838890 	636.244263 	576.397034 	0.007597 	0.106383 	
797.000000 	629.940002 	637.600281 	95.783333 	632.780273 	574.771851 	0.007588 	0.103738 	
798.000000 	630.289978 	633.332458 	95.897224 	628.513123 	572.555359 	0.007638 	0.100886 	
799.000000 	630.640015 	627.099670 	95.772224 	622.600586 	568.647034 	0.007200 	0.097846 	
800.000000 	630.979980 	623.179138 	95.683334 	618.528625 	566.724976 	0.007491 	0.094960 	
801.000000 	631.330017 	620.203979 	95.619446 	615.576233 	565.382141 	0.007490 	0.092546 	
802.000000 	631.679993 	617.753113 	95.712502 	613.212524 	564.432312 	0.007377 	0.090268 	
803.000000 	632.030029 	612.315796 	95.776390 	608.348083 	561.261108 	0.006501 	0.087062 	
804.000000 	632.380005 	608.862000 	96.695831 	605.113953 	559.268250 	0.006175 	0.084962 	
