 #specbin	  lambda [nm]	  lampspec	  darkspec	  acidspec	  alkaspec	  absorbacid	  absorbalka
0.000000 	339.320007 	0.000000 	0.000000 	0.000000 	0.000000 	-1.#IND00 	-1.#IND00 	
547.000000 	541.340027 	1306.928467 	93.937500 	1161.614258 	747.326599 	0.117869 	0.558933 	
548.000000 	541.700012 	1312.445557 	94.222916 	1168.135010 	747.602600 	0.116484 	0.562776 	
549.000000 	542.059998 	1320.067017 	94.281250 	1176.214722 	749.031799 	0.115381 	0.566656 	
550.000000 	542.419983 	1317.465698 	94.569794 	1175.783081 	744.382385 	0.113776 	0.570910 	
551.000000 	542.780029 	1327.781494 	94.582291 	1185.689331 	746.779663 	0.113185 	0.575494 	
552.000000 	543.140015 	1331.472778 	94.231247 	1190.469849 	745.937744 	0.111938 	0.579399 	
553.000000 	543.500000 	1338.821655 	93.965622 	1198.123047 	746.644165 	0.111033 	0.583956 	
554.000000 	543.859985 	1338.641724 	93.858330 	1199.557617 	743.638977 	0.109703 	0.587855 	
555.000000 	544.219971 	1346.697510 	93.813545 	1207.825684 	744.887573 	0.108833 	0.592177 	
556.000000 	544.570007 	1352.814087 	95.203125 	1215.329224 	746.380005 	0.107172 	0.594707 	
557.000000 	544.929993 	1352.592041 	95.680206 	1215.938477 	742.014343 	0.106506 	0.600409 	
558.000000 	545.289978 	1362.082764 	94.705208 	1225.966431 	743.470337 	0.105286 	0.605441 	
559.000000 	545.650024 	1362.660889 	94.091667 	1227.216309 	740.401245 	0.104691 	0.610003 	
560.000000 	546.010010 	1366.222412 	94.403122 	1231.591187 	739.729492 	0.103743 	0.613520 	
561.000000 	546.369995 	1374.655029 	94.422913 	1240.417969 	740.547180 	0.102754 	0.618568 	
562.000000 	546.729980 	1371.522461 	94.320831 	1238.904175 	735.481323 	0.101694 	0.623151 	
563.000000 	547.090027 	1377.011230 	94.338539 	1244.635864 	734.410400 	0.101072 	0.628603 	
564.000000 	547.450012 	1380.710449 	94.102081 	1249.551880 	733.582703 	0.099813 	0.632413 	
565.000000 	547.799988 	1390.400635 	94.084373 	1258.598022 	735.143860 	0.099594 	0.637281 	
566.000000 	548.159973 	1385.254883 	94.009377 	1255.261597 	729.149841 	0.098540 	0.641760 	
567.000000 	548.520020 	1390.810181 	94.020836 	1261.300781 	729.041687 	0.097743 	0.645911 	
568.000000 	548.880005 	1402.736328 	94.611458 	1274.355591 	732.622253 	0.095984 	0.649550 	
569.000000 	549.239990 	1395.775146 	94.546875 	1268.967285 	724.708008 	0.095246 	0.655437 	
570.000000 	549.599976 	1404.431274 	94.372917 	1277.712280 	726.393921 	0.094562 	0.659296 	
571.000000 	549.960022 	1410.518921 	94.007294 	1283.881958 	725.538879 	0.094069 	0.664798 	
572.000000 	550.309998 	1406.230713 	93.913544 	1280.906372 	720.032654 	0.093345 	0.669372 	
573.000000 	550.669983 	1410.158081 	93.834373 	1285.421875 	718.378113 	0.092615 	0.674461 	
574.000000 	551.030029 	1419.382935 	93.808334 	1294.789917 	718.973206 	0.091874 	0.680153 	
575.000000 	551.390015 	1415.671265 	93.993752 	1292.859619 	714.398132 	0.090747 	0.683919 	
576.000000 	551.750000 	1418.216553 	94.461456 	1296.707886 	712.782043 	0.089571 	0.687980 	
577.000000 	552.109985 	1420.749634 	94.253128 	1298.917358 	709.346863 	0.089653 	0.694595 	
578.000000 	552.460022 	1421.833862 	93.920830 	1301.060425 	707.052551 	0.088768 	0.698598 	
579.000000 	552.820007 	1432.719482 	94.170837 	1312.121216 	709.211792 	0.087929 	0.703176 	
580.000000 	553.179993 	1427.493774 	94.169792 	1307.699463 	702.736755 	0.087651 	0.708694 	
581.000000 	553.539978 	1433.541870 	94.083336 	1314.312744 	702.351990 	0.086834 	0.713469 	
582.000000 	553.900024 	1433.586060 	93.948959 	1315.452148 	698.693420 	0.085999 	0.718722 	
583.000000 	554.250000 	1432.060913 	93.821877 	1315.253174 	694.644409 	0.085085 	0.723470 	
584.000000 	554.609985 	1437.957397 	93.670837 	1321.229126 	694.034058 	0.084661 	0.728458 	
585.000000 	554.969971 	1433.720581 	93.692711 	1317.722656 	688.468689 	0.084368 	0.733559 	
586.000000 	555.330017 	1435.745239 	93.712502 	1320.366455 	685.661987 	0.083775 	0.739055 	
587.000000 	555.690002 	1446.567261 	93.693748 	1331.418213 	687.503540 	0.082949 	0.743882 	
588.000000 	556.039978 	1438.553589 	93.917709 	1324.288574 	680.065430 	0.082763 	0.749204 	
589.000000 	556.400024 	1438.121338 	94.091667 	1325.306030 	676.619202 	0.081694 	0.753984 	
590.000000 	556.760010 	1447.157593 	93.890625 	1334.554321 	677.338196 	0.081004 	0.759186 	
591.000000 	557.119995 	1437.965942 	93.944794 	1326.466553 	669.572632 	0.080711 	0.764345 	
592.000000 	557.469971 	1437.555664 	94.934380 	1327.135498 	666.695496 	0.079921 	0.768366 	
593.000000 	557.830017 	1441.902954 	94.556252 	1331.431274 	663.735596 	0.079709 	0.775835 	
594.000000 	558.190002 	1437.840332 	94.109375 	1328.642334 	659.073792 	0.078984 	0.780062 	
595.000000 	558.549988 	1437.577637 	94.140625 	1328.994629 	655.580017 	0.078537 	0.785194 	
596.000000 	558.900024 	1441.608643 	94.215622 	1333.297974 	653.376221 	0.078104 	0.791362 	
597.000000 	559.260010 	1439.389038 	94.187500 	1331.984131 	648.938599 	0.077549 	0.796636 	
598.000000 	559.619995 	1437.488525 	94.486458 	1330.641968 	644.797791 	0.077236 	0.801716 	
599.000000 	559.979980 	1433.325195 	94.407288 	1326.961426 	639.497620 	0.077105 	0.807069 	
600.000000 	560.330017 	1431.038574 	94.115623 	1325.646851 	634.514832 	0.076500 	0.813295 	
601.000000 	560.690002 	1432.315674 	94.182289 	1327.195557 	631.766602 	0.076224 	0.818528 	
602.000000 	561.049988 	1434.995972 	93.956253 	1329.952881 	629.530701 	0.076018 	0.823943 	
603.000000 	561.409973 	1427.589844 	93.873962 	1324.529419 	622.717346 	0.074930 	0.829650 	
604.000000 	561.760010 	1427.041748 	93.794792 	1323.908081 	618.993774 	0.075016 	0.835264 	
605.000000 	562.119995 	1425.737061 	93.962502 	1323.288696 	615.130432 	0.074569 	0.840610 	
606.000000 	562.479980 	1428.012085 	93.880211 	1325.558960 	612.669250 	0.074449 	0.846213 	
607.000000 	562.830017 	1420.732178 	93.776039 	1319.159790 	605.888062 	0.074178 	0.852232 	
608.000000 	563.190002 	1420.750122 	93.915627 	1320.262207 	603.140381 	0.073355 	0.856790 	
609.000000 	563.549988 	1417.843628 	94.078125 	1318.421875 	598.347412 	0.072701 	0.862720 	
610.000000 	563.900024 	1416.228516 	94.150002 	1316.988647 	593.950562 	0.072649 	0.868957 	
611.000000 	564.260010 	1416.126343 	93.984375 	1317.017944 	590.394958 	0.072555 	0.874889 	
612.000000 	564.619995 	1412.364868 	93.803123 	1314.000244 	586.068604 	0.072189 	0.879584 	
613.000000 	564.979980 	1402.709717 	93.918747 	1305.585815 	578.560059 	0.071754 	0.885619 	
614.000000 	565.330017 	1408.648682 	93.778122 	1311.237793 	578.096863 	0.071660 	0.890645 	
615.000000 	565.690002 	1409.784180 	94.070831 	1312.587646 	574.895996 	0.071436 	0.897003 	
616.000000 	566.049988 	1402.759888 	94.141663 	1306.117432 	568.586609 	0.071383 	0.903043 	
617.000000 	566.400024 	1399.307251 	93.938545 	1303.339844 	564.101685 	0.071047 	0.908498 	
618.000000 	566.760010 	1396.600586 	93.796875 	1301.126953 	559.530823 	0.070810 	0.914698 	
619.000000 	567.119995 	1390.144043 	94.135414 	1295.868042 	554.281982 	0.070227 	0.919489 	
620.000000 	567.469971 	1389.228882 	94.246872 	1295.538940 	550.510193 	0.069822 	0.925659 	
621.000000 	567.830017 	1386.052246 	94.255211 	1292.553833 	546.009460 	0.069839 	0.931579 	
622.000000 	568.179993 	1391.109375 	93.929169 	1298.036743 	544.850159 	0.069249 	0.937346 	
623.000000 	568.539978 	1380.366333 	93.966667 	1287.731079 	537.812134 	0.069467 	0.942595 	
624.000000 	568.900024 	1374.716675 	93.913544 	1282.883667 	531.971802 	0.069138 	0.949413 	
625.000000 	569.250000 	1381.200806 	93.962502 	1289.273926 	531.919006 	0.068874 	0.954217 	
626.000000 	569.609985 	1373.164551 	94.037498 	1282.330078 	525.657593 	0.068439 	0.960223 	
627.000000 	569.969971 	1381.710449 	93.901039 	1290.209229 	525.259827 	0.068518 	0.967185 	
628.000000 	570.320007 	1376.253540 	94.136459 	1285.710083 	520.772217 	0.068054 	0.971807 	
629.000000 	570.679993 	1372.003540 	94.862503 	1282.057373 	516.331543 	0.067806 	0.977278 	
630.000000 	571.030029 	1362.468018 	94.730209 	1273.269165 	508.749146 	0.067710 	0.985098 	
631.000000 	571.390015 	1359.854248 	94.351044 	1270.552368 	504.764709 	0.067926 	0.991040 	
632.000000 	571.750000 	1362.971802 	94.900002 	1274.001709 	502.927185 	0.067505 	0.996977 	
633.000000 	572.099976 	1355.164307 	94.442711 	1266.278320 	497.084473 	0.067841 	1.002918 	
634.000000 	572.460022 	1355.797485 	94.188538 	1267.147217 	494.633728 	0.067622 	1.008328 	
635.000000 	572.809998 	1353.767456 	93.939583 	1265.312134 	490.880524 	0.067573 	1.014446 	
636.000000 	573.169983 	1348.860229 	94.076042 	1261.039917 	486.304382 	0.067323 	1.020180 	
637.000000 	573.530029 	1344.971802 	94.212502 	1257.721558 	482.002167 	0.067071 	1.026180 	
638.000000 	573.880005 	1353.079834 	94.566666 	1266.168579 	482.496368 	0.066388 	1.031166 	
639.000000 	574.239990 	1350.697510 	94.368752 	1263.385254 	478.139954 	0.066826 	1.038473 	
640.000000 	574.590027 	1344.643799 	94.218750 	1258.308472 	473.169830 	0.066361 	1.044430 	
641.000000 	574.950012 	1340.747437 	94.094788 	1254.466553 	468.771515 	0.066517 	1.050867 	
642.000000 	575.309998 	1342.482544 	94.036461 	1255.716431 	466.372772 	0.066814 	1.057291 	
643.000000 	575.659973 	1339.436157 	93.989586 	1253.096802 	462.886505 	0.066631 	1.062522 	
644.000000 	576.020020 	1331.142334 	93.892708 	1245.183960 	456.948059 	0.066754 	1.069223 	
645.000000 	576.369995 	1325.624634 	93.890625 	1240.400269 	452.325684 	0.066450 	1.075237 	
646.000000 	576.729980 	1328.954224 	93.943748 	1243.521606 	450.604065 	0.066445 	1.081559 	
647.000000 	577.080017 	1322.297974 	93.844788 	1237.558105 	445.552490 	0.066231 	1.087811 	
648.000000 	577.440002 	1321.331177 	93.895836 	1236.498535 	442.681335 	0.066356 	1.093545 	
649.000000 	577.789978 	1321.194092 	93.817711 	1237.021484 	439.559448 	0.065829 	1.100518 	
650.000000 	578.150024 	1314.118530 	93.911461 	1229.972656 	434.648315 	0.066175 	1.106384 	
651.000000 	578.500000 	1313.734253 	94.050003 	1229.943237 	432.130432 	0.065906 	1.111901 	
652.000000 	578.859985 	1316.180786 	93.868752 	1231.380737 	429.634521 	0.066598 	1.119555 	
653.000000 	579.210022 	1315.243042 	94.030205 	1231.719238 	427.104584 	0.065610 	1.124748 	
654.000000 	579.570007 	1315.112305 	94.293747 	1231.708496 	424.333954 	0.065520 	1.131156 	
655.000000 	579.929993 	1306.519897 	94.320831 	1223.016113 	418.768311 	0.066047 	1.137805 	
656.000000 	580.280029 	1299.438477 	94.014580 	1216.588867 	413.748993 	0.065881 	1.144428 	
657.000000 	580.640015 	1301.211426 	93.863541 	1218.303467 	411.750580 	0.065836 	1.150633 	
658.000000 	580.989990 	1300.409546 	93.998962 	1217.313477 	408.971680 	0.066033 	1.156788 	
659.000000 	581.349976 	1291.095947 	94.007294 	1208.877930 	403.675873 	0.065799 	1.162634 	
660.000000 	581.700012 	1296.084473 	93.788544 	1213.183594 	402.465271 	0.066100 	1.169495 	
661.000000 	582.049988 	1291.306274 	93.942711 	1209.337402 	398.734467 	0.065582 	1.175114 	
662.000000 	582.409973 	1288.185669 	94.214584 	1206.190552 	395.059326 	0.065768 	1.181954 	
663.000000 	582.760010 	1280.956543 	93.954163 	1198.542480 	390.030609 	0.066501 	1.189137 	
664.000000 	583.119995 	1286.183838 	93.947914 	1204.112305 	389.637421 	0.065937 	1.194218 	
665.000000 	583.469971 	1282.168701 	94.144791 	1200.621704 	385.622070 	0.065713 	1.201450 	
666.000000 	583.830017 	1274.764404 	93.871872 	1193.311646 	380.676483 	0.066029 	1.208567 	
667.000000 	584.179993 	1271.171509 	94.276039 	1189.410889 	377.754395 	0.066481 	1.213450 	
668.000000 	584.539978 	1270.345947 	95.095833 	1189.851929 	375.298187 	0.065461 	1.219324 	
669.000000 	584.890015 	1268.282715 	94.669792 	1186.983643 	371.241089 	0.066248 	1.228568 	
670.000000 	585.250000 	1266.310791 	94.224998 	1185.246094 	368.721191 	0.066157 	1.233822 	
671.000000 	585.599976 	1257.242920 	94.476044 	1176.625122 	363.827759 	0.066271 	1.239996 	
672.000000 	585.960022 	1261.081543 	94.391663 	1179.745850 	362.144745 	0.066671 	1.247681 	
673.000000 	586.309998 	1259.594482 	96.351044 	1179.757446 	360.614166 	0.065481 	1.250736 	
674.000000 	586.659973 	1254.582520 	95.331253 	1173.377808 	354.313324 	0.066916 	1.264377 	
675.000000 	587.020020 	1252.627563 	94.647919 	1172.295288 	352.531433 	0.066279 	1.267859 	
676.000000 	587.369995 	1246.668213 	94.501038 	1165.954102 	348.087006 	0.066935 	1.275777 	
677.000000 	587.729980 	1247.901123 	94.070831 	1167.544556 	346.012329 	0.066560 	1.282744 	
678.000000 	588.080017 	1246.845825 	93.955208 	1166.485107 	343.897522 	0.066622 	1.288029 	
679.000000 	588.440002 	1252.568848 	97.796875 	1174.627563 	345.736267 	0.064245 	1.287275 	
680.000000 	588.789978 	1231.536865 	96.328125 	1151.674194 	333.503937 	0.067046 	1.306364 	
681.000000 	589.140015 	1234.189697 	94.750000 	1154.807983 	332.872833 	0.066481 	1.310409 	
682.000000 	589.500000 	1230.289307 	94.067711 	1150.637939 	330.019257 	0.066933 	1.315854 	
683.000000 	589.849976 	1225.592773 	93.748962 	1146.187988 	326.804840 	0.066983 	1.321816 	
684.000000 	590.210022 	1228.557251 	93.812500 	1149.051758 	325.369019 	0.066904 	1.328636 	
685.000000 	590.559998 	1222.892700 	94.157288 	1143.666626 	322.164459 	0.066980 	1.333912 	
686.000000 	590.909973 	1220.349121 	93.965622 	1141.111084 	318.523499 	0.067134 	1.343196 	
687.000000 	591.270020 	1213.152832 	93.716667 	1133.822510 	314.409973 	0.067628 	1.350280 	
688.000000 	591.619995 	1208.154053 	93.680206 	1128.708984 	311.166534 	0.068019 	1.356521 	
689.000000 	591.979980 	1207.514893 	93.916664 	1127.998047 	309.187134 	0.068120 	1.362373 	
690.000000 	592.330017 	1208.586060 	93.817711 	1129.357300 	307.105652 	0.067802 	1.370015 	
691.000000 	592.679993 	1196.685547 	93.629166 	1117.881592 	301.962677 	0.068120 	1.377007 	
692.000000 	593.039978 	1195.368286 	93.685417 	1116.875366 	299.902069 	0.067920 	1.382754 	
693.000000 	593.390015 	1194.185669 	93.659370 	1115.480957 	297.092255 	0.068179 	1.391177 	
694.000000 	593.739990 	1184.484741 	93.824997 	1106.300537 	292.766846 	0.068286 	1.397686 	
695.000000 	594.099976 	1185.218628 	94.002083 	1106.447388 	291.024536 	0.068773 	1.404275 	
696.000000 	594.450012 	1177.827881 	93.946877 	1099.848022 	287.131927 	0.068500 	1.411486 	
697.000000 	594.799988 	1175.904297 	94.192711 	1097.930542 	284.717621 	0.068610 	1.418295 	
698.000000 	595.159973 	1173.523071 	93.921875 	1094.945190 	281.881927 	0.069306 	1.426278 	
699.000000 	595.510010 	1165.890991 	94.493752 	1088.107910 	279.123657 	0.069045 	1.429586 	
700.000000 	595.859985 	1156.736816 	94.166664 	1078.837891 	273.756165 	0.069718 	1.441120 	
701.000000 	596.219971 	1158.123657 	93.803123 	1080.005371 	272.651764 	0.069835 	1.446361 	
702.000000 	596.570007 	1147.498901 	93.883331 	1070.280273 	268.355255 	0.069664 	1.453028 	
703.000000 	596.919983 	1141.868408 	93.757294 	1064.976196 	265.177490 	0.069713 	1.460021 	
704.000000 	597.280029 	1139.015137 	94.071877 	1062.683228 	263.281372 	0.069367 	1.464696 	
705.000000 	597.630005 	1138.911377 	93.935417 	1061.887329 	260.887939 	0.070025 	1.473737 	
706.000000 	597.979980 	1127.389526 	93.662498 	1050.989136 	256.641846 	0.070173 	1.479979 	
707.000000 	598.340027 	1117.687378 	93.709373 	1041.715576 	252.779755 	0.070393 	1.486499 	
708.000000 	598.690002 	1114.685425 	93.709373 	1039.140625 	250.446060 	0.070178 	1.493084 	
709.000000 	599.039978 	1107.564453 	94.650002 	1032.342651 	248.195099 	0.070333 	1.495704 	
710.000000 	599.390015 	1099.960693 	94.338539 	1024.542114 	243.284821 	0.071029 	1.508797 	
711.000000 	599.750000 	1093.159668 	94.695831 	1018.680298 	241.363953 	0.070564 	1.510521 	
712.000000 	600.099976 	1086.214600 	94.217712 	1011.297607 	237.186096 	0.071465 	1.521609 	
713.000000 	600.450012 	1079.189453 	93.807289 	1004.640442 	234.494339 	0.071580 	1.526534 	
714.000000 	600.809998 	1074.739746 	93.944794 	1000.051819 	232.331299 	0.072027 	1.531669 	
715.000000 	601.159973 	1067.813843 	93.772919 	993.249268 	229.049362 	0.072387 	1.539431 	
716.000000 	601.510010 	1059.729004 	93.787498 	985.762512 	226.071747 	0.072353 	1.544916 	
717.000000 	601.859985 	1052.092896 	93.988541 	978.739319 	222.821777 	0.072271 	1.552165 	
718.000000 	602.219971 	1046.112305 	93.848961 	972.590820 	219.822235 	0.072873 	1.560017 	
719.000000 	602.570007 	1051.743774 	93.867706 	977.545898 	220.056747 	0.073160 	1.564319 	
720.000000 	602.919983 	1038.694458 	93.914581 	964.998474 	215.922913 	0.073593 	1.570798 	
721.000000 	603.270020 	1035.690430 	94.090622 	962.693481 	214.414810 	0.073088 	1.574911 	
722.000000 	603.630005 	1029.796631 	94.052086 	956.709290 	211.671280 	0.073617 	1.582082 	
723.000000 	603.979980 	1025.129517 	93.768753 	951.530701 	209.442657 	0.074502 	1.588124 	
724.000000 	604.330017 	1025.727661 	93.984375 	952.500244 	208.821609 	0.074067 	1.591677 	
725.000000 	604.679993 	1017.324524 	93.906250 	944.451111 	205.544296 	0.074327 	1.599270 	
726.000000 	605.030029 	1007.216675 	93.719795 	934.549500 	202.239990 	0.074882 	1.605491 	
727.000000 	605.390015 	1006.271851 	93.815628 	934.055969 	201.287094 	0.074471 	1.609275 	
728.000000 	605.739990 	1001.454102 	93.754166 	929.012329 	199.051270 	0.075086 	1.615646 	
729.000000 	606.090027 	999.004211 	93.901039 	926.484192 	197.626129 	0.075362 	1.620382 	
730.000000 	606.440002 	996.196655 	93.765625 	924.272461 	195.963181 	0.074938 	1.626018 	
731.000000 	606.799988 	985.532776 	93.643753 	913.964172 	193.127441 	0.075391 	1.629832 	
732.000000 	607.150024 	985.012146 	93.765625 	913.671326 	192.099594 	0.075183 	1.634640 	
733.000000 	607.500000 	976.517517 	93.937500 	905.324463 	189.640762 	0.075699 	1.638861 	
734.000000 	607.849976 	971.749512 	93.912498 	900.675598 	187.903259 	0.075953 	1.643171 	
735.000000 	608.200012 	972.476318 	93.711456 	901.047607 	187.139633 	0.076288 	1.647991 	
736.000000 	608.549988 	961.374695 	93.607292 	890.637024 	184.289444 	0.076427 	1.651857 	
737.000000 	608.909973 	957.606262 	94.893753 	887.512512 	184.217117 	0.076014 	1.648322 	
738.000000 	609.260010 	958.029358 	94.629166 	887.514587 	181.971924 	0.076454 	1.661026 	
739.000000 	609.609985 	944.974609 	94.121872 	875.028687 	178.976486 	0.076901 	1.663904 	
740.000000 	609.960022 	943.333313 	93.741669 	873.123108 	178.237686 	0.077343 	1.666302 	
741.000000 	610.309998 	938.064148 	93.627083 	868.210449 	176.813141 	0.077384 	1.668725 	
742.000000 	610.659973 	933.409546 	93.830208 	863.881714 	175.451309 	0.077408 	1.671482 	
743.000000 	611.020020 	928.578613 	93.872917 	858.270813 	173.759140 	0.078735 	1.675985 	
744.000000 	611.369995 	923.014771 	93.712502 	853.352844 	172.225540 	0.078472 	1.678841 	
745.000000 	611.719971 	920.979614 	93.572914 	851.340698 	171.667297 	0.078626 	1.679880 	
746.000000 	612.070007 	912.723206 	93.913544 	844.530762 	170.023956 	0.077652 	1.680493 	
747.000000 	612.419983 	907.423767 	94.043747 	839.057983 	168.463318 	0.078330 	1.683891 	
748.000000 	612.770020 	896.998596 	94.085419 	829.054321 	166.113495 	0.078768 	1.686383 	
749.000000 	613.119995 	896.963013 	94.023956 	829.095947 	165.794525 	0.078679 	1.688265 	
750.000000 	613.479980 	892.971191 	96.051041 	825.744446 	166.686996 	0.078269 	1.678436 	
751.000000 	613.830017 	885.000427 	95.119789 	816.969421 	161.595978 	0.079987 	1.700489 	
752.000000 	614.179993 	877.282715 	94.694794 	810.300110 	161.615540 	0.079424 	1.691609 	
753.000000 	614.530029 	873.801758 	94.343750 	807.088623 	160.210052 	0.079420 	1.696368 	
754.000000 	614.880005 	866.903442 	93.852081 	800.276917 	159.338684 	0.079969 	1.693895 	
755.000000 	615.229980 	865.664734 	93.576042 	799.008057 	158.867981 	0.080127 	1.695424 	
756.000000 	615.580017 	856.368591 	93.535416 	790.518555 	157.311874 	0.080012 	1.694470 	
757.000000 	615.929993 	855.276123 	93.465622 	789.396851 	157.323502 	0.080155 	1.693120 	
758.000000 	616.280029 	842.717468 	93.656250 	777.500549 	155.128540 	0.080547 	1.692378 	
759.000000 	616.640015 	840.712036 	93.686462 	775.009583 	154.542343 	0.081374 	1.693781 	
760.000000 	616.989990 	836.250977 	93.618752 	771.186340 	153.729614 	0.080998 	1.693733 	
761.000000 	617.340027 	825.311401 	93.765625 	760.786621 	152.372955 	0.081408 	1.689430 	
762.000000 	617.690002 	822.620789 	93.917709 	758.009583 	152.030655 	0.081800 	1.688413 	
763.000000 	618.039978 	818.114929 	93.889580 	753.687683 	151.391937 	0.082025 	1.687130 	
764.000000 	618.390015 	814.256104 	93.679169 	750.075378 	150.776260 	0.082101 	1.686478 	
765.000000 	618.739990 	806.681763 	93.942711 	743.276611 	149.994797 	0.081861 	1.682329 	
766.000000 	619.090027 	802.074646 	94.009377 	738.653137 	149.125946 	0.082373 	1.682410 	
767.000000 	619.440002 	796.751892 	93.746872 	733.492920 	148.308014 	0.082726 	1.681252 	
768.000000 	619.789978 	791.939941 	93.763542 	728.566589 	147.943527 	0.083406 	1.677655 	
769.000000 	620.140015 	786.945801 	93.811462 	724.242493 	147.692352 	0.083033 	1.673028 	
770.000000 	620.489990 	781.854919 	93.795837 	719.305847 	147.106888 	0.083383 	1.670510 	
771.000000 	620.840027 	777.072510 	94.768753 	715.573303 	147.800812 	0.082450 	1.659668 	
772.000000 	621.190002 	769.737488 	94.369789 	707.555237 	145.076950 	0.084234 	1.668785 	
773.000000 	621.539978 	765.945679 	94.063545 	704.620544 	145.729935 	0.083452 	1.659356 	
774.000000 	621.890015 	759.946106 	93.691666 	699.004944 	145.249634 	0.083590 	1.654794 	
775.000000 	622.239990 	754.640320 	93.941666 	693.834473 	145.485504 	0.084008 	1.646165 	
776.000000 	622.590027 	750.193665 	93.914581 	689.514404 	144.565857 	0.084344 	1.646596 	
777.000000 	622.940002 	745.828186 	93.644791 	685.720581 	144.703583 	0.084025 	1.639808 	
778.000000 	623.289978 	739.318237 	93.682289 	679.537048 	144.544342 	0.084317 	1.632142 	
779.000000 	623.640015 	734.134827 	93.847916 	674.404907 	144.449371 	0.084862 	1.625764 	
780.000000 	623.989990 	729.231140 	93.771873 	669.909363 	143.793884 	0.084848 	1.623610 	
781.000000 	624.340027 	724.021667 	93.783333 	665.068359 	143.740036 	0.084931 	1.616815 	
782.000000 	624.690002 	720.276123 	93.696877 	661.473572 	143.787903 	0.085165 	1.611295 	
783.000000 	625.039978 	714.352478 	93.526039 	655.709778 	143.882660 	0.085658 	1.602378 	
784.000000 	625.390015 	711.862122 	93.634377 	653.640625 	144.641174 	0.085327 	1.593628 	
785.000000 	625.739990 	706.998047 	93.598961 	649.179993 	144.087448 	0.085318 	1.590608 	
786.000000 	626.090027 	700.325256 	93.437500 	642.510803 	144.018478 	0.086161 	1.581603 	
787.000000 	626.440002 	696.892395 	93.664581 	639.637695 	144.518570 	0.085729 	1.573223 	
788.000000 	626.789978 	691.775208 	94.057289 	635.275085 	144.651947 	0.085203 	1.564930 	
789.000000 	627.140015 	683.974731 	93.862503 	627.339783 	143.658157 	0.086433 	1.560484 	
790.000000 	627.489990 	684.145020 	95.068748 	628.174438 	146.403534 	0.085352 	1.541803 	
791.000000 	627.840027 	674.851563 	94.573959 	618.769775 	143.803757 	0.086760 	1.546043 	
792.000000 	628.190002 	672.032532 	94.280205 	616.977722 	145.215988 	0.085474 	1.532084 	
793.000000 	628.539978 	667.317078 	94.116669 	611.785583 	145.144745 	0.086884 	1.525534 	
794.000000 	628.890015 	662.816284 	94.236458 	607.610718 	145.129852 	0.086963 	1.518869 	
795.000000 	629.239990 	659.021973 	93.893753 	604.339783 	146.110596 	0.086620 	1.506393 	
796.000000 	629.590027 	654.931885 	93.671875 	600.592896 	146.520523 	0.086614 	1.497366 	
797.000000 	629.940002 	651.668030 	93.606247 	596.948853 	147.194839 	0.087704 	1.487778 	
798.000000 	630.289978 	646.963745 	93.762497 	592.672729 	147.992935 	0.087648 	1.475125 	
799.000000 	630.640015 	641.454468 	93.607292 	587.872253 	147.881287 	0.087229 	1.467329 	
800.000000 	630.979980 	637.359558 	93.491669 	583.991272 	148.549637 	0.087448 	1.456415 	
801.000000 	631.330017 	634.296753 	93.550003 	581.696594 	149.280975 	0.086568 	1.446687 	
802.000000 	631.679993 	631.840088 	93.554169 	578.977112 	150.493652 	0.087374 	1.434716 	
803.000000 	632.030029 	627.022278 	93.512497 	574.742065 	150.848373 	0.087060 	1.424706 	
804.000000 	632.380005 	623.068604 	94.421875 	571.565063 	152.367249 	0.086278 	1.408363 	
805.000000 	632.729980 	618.716858 	94.303123 	567.036072 	152.061005 	0.087224 	1.403366 	
806.000000 	633.080017 	613.951538 	94.030205 	562.552185 	152.748596 	0.087432 	1.391123 	
807.000000 	633.429993 	610.108521 	94.573959 	559.627747 	154.342346 	0.086365 	1.374464 	
808.000000 	633.780029 	607.826233 	94.738541 	557.150696 	154.715256 	0.087053 	1.368303 	
809.000000 	634.119995 	600.730530 	94.037498 	550.241455 	154.207062 	0.087790 	1.359850 	
810.000000 	634.469971 	599.161011 	93.675003 	549.073853 	155.834244 	0.087297 	1.346737 	
811.000000 	634.820007 	595.222168 	93.902084 	545.714966 	157.352264 	0.086838 	1.330448 	
812.000000 	635.169983 	590.966003 	93.912498 	541.696045 	157.616852 	0.087054 	1.321591 	
813.000000 	635.520020 	585.692444 	93.851044 	537.114868 	158.207108 	0.086583 	1.308890 	
814.000000 	635.869995 	582.773926 	93.702087 	534.133728 	159.307159 	0.087153 	1.296965 	
815.000000 	636.219971 	579.299988 	93.831245 	531.052856 	160.370377 	0.086959 	1.284334 	
816.000000 	636.559998 	576.362122 	93.653122 	527.987244 	161.275131 	0.087664 	1.273624 	
817.000000 	636.909973 	573.297607 	93.541664 	525.474243 	162.777893 	0.087104 	1.259018 	
818.000000 	637.260010 	568.217163 	93.983337 	521.374023 	163.518295 	0.086036 	1.245579 	
819.000000 	637.609985 	563.051636 	94.203125 	516.054260 	164.213181 	0.087159 	1.232206 	
820.000000 	637.960022 	560.614685 	93.882294 	513.805237 	164.923141 	0.087190 	1.223554 	
821.000000 	638.309998 	558.372559 	93.798958 	511.868652 	166.794525 	0.086958 	1.208264 	
822.000000 	638.650024 	551.449646 	93.652084 	505.759277 	166.717484 	0.086490 	1.196250 	
